docketId,term,naturalCourt,justiceName,justice,petitioner_vote,pitch_diff
2011-011-01,2011,1704,EKagan,114,1,-0.002893068
2011-011-01,2011,1704,SGBreyer,110,1,-0.247019184
2011-011-01,2011,1704,JGRoberts,111,1,-0.179608147
2011-013-01,2011,1704,RBGinsburg,109,1,-0.064554546
2011-013-01,2011,1704,EKagan,114,1,-0.610700683
2011-013-01,2011,1704,SAAlito,112,1,0.541166262
2011-013-01,2011,1704,AScalia,105,1,-0.91456137
2011-015-01,2011,1704,JGRoberts,111,0,0.240193103
2011-015-01,2011,1704,SSotomayor,113,0,0.480103351
2011-015-01,2011,1704,AMKennedy,106,0,-1.455671685
2011-015-01,2011,1704,SGBreyer,110,0,0.275530537
2011-016-01,2011,1704,EKagan,114,1,-1.331444607
2011-016-01,2011,1704,JGRoberts,111,1,-0.852708074
2011-016-01,2011,1704,SGBreyer,110,1,-0.332822978
2011-016-01,2011,1704,AMKennedy,106,1,0.886049862
2011-016-01,2011,1704,SSotomayor,113,1,0.31178075
2011-016-01,2011,1704,RBGinsburg,109,1,0.02278978
2011-016-01,2011,1704,SAAlito,112,1,-0.229060549
2011-016-01,2011,1704,AScalia,105,0,0.519616937
2011-019-01,2011,1704,JGRoberts,111,1,-0.419423371
2011-019-01,2011,1704,AScalia,105,1,-0.089912463
2011-019-01,2011,1704,RBGinsburg,109,1,-0.816245324
2011-019-01,2011,1704,SSotomayor,113,1,0.559143007
2011-019-01,2011,1704,SGBreyer,110,1,-1.051771469
2011-019-01,2011,1704,EKagan,114,1,-0.615298009
2011-020-01,2011,1704,SSotomayor,113,0,-1.287688709
2011-020-01,2011,1704,SGBreyer,110,0,0.687813128
2011-020-01,2011,1704,SAAlito,112,0,-0.661078847
2011-020-01,2011,1704,JGRoberts,111,0,-0.173680136
2011-020-01,2011,1704,AMKennedy,106,0,-0.816197211
2011-020-01,2011,1704,AScalia,105,0,0.596712029
2011-022-01,2011,1704,AScalia,105,0,0.2068342
2011-022-01,2011,1704,RBGinsburg,109,0,0.46791528
2011-022-01,2011,1704,JGRoberts,111,0,0.089936436
2011-022-01,2011,1704,SGBreyer,110,0,1.403540002
2011-022-01,2011,1704,SSotomayor,113,0,0.617829737
2011-023-01,2011,1704,JGRoberts,111,1,0.520941223
2011-023-01,2011,1704,SSotomayor,113,0,0.504730084
2011-023-01,2011,1704,EKagan,114,1,-0.464705858
2011-023-01,2011,1704,RBGinsburg,109,0,0.568502744
2011-028-01,2011,1704,SAAlito,112,0,-0.890569263
2011-028-01,2011,1704,JGRoberts,111,0,0.310162196
2011-028-01,2011,1704,EKagan,114,1,-1.883779555
2011-028-01,2011,1704,AScalia,105,0,-0.828699057
2011-028-01,2011,1704,AMKennedy,106,1,-0.615879031
2011-028-01,2011,1704,RBGinsburg,109,1,0.538610285
2011-028-01,2011,1704,SSotomayor,113,1,-0.833595832
2011-031-01,2011,1704,SSotomayor,113,1,-0.240382158
2011-031-01,2011,1704,EKagan,114,1,-0.436890218
2011-031-01,2011,1704,JGRoberts,111,1,0.431364752
2011-031-01,2011,1704,SAAlito,112,1,-1.487706322
2011-031-01,2011,1704,SGBreyer,110,1,-0.747257706
2011-031-01,2011,1704,RBGinsburg,109,1,0.210396269
2011-031-01,2011,1704,AScalia,105,0,-0.165981857
2011-032-01,2011,1704,EKagan,114,0,0.293391607
2011-032-01,2011,1704,SSotomayor,113,0,0.423773084
2011-032-01,2011,1704,SAAlito,112,0,-0.374941744
2011-032-01,2011,1704,JGRoberts,111,0,-0.182926363
2011-032-01,2011,1704,RBGinsburg,109,0,-0.770213398
2011-033-01,2011,1704,SSotomayor,113,0,-0.171881361
2011-033-01,2011,1704,AScalia,105,0,-0.447222717
2011-033-01,2011,1704,RBGinsburg,109,0,0.824399957
2011-033-01,2011,1704,JGRoberts,111,0,-0.707291256
2011-033-01,2011,1704,SGBreyer,110,0,-0.11376844
2011-034-01,2011,1704,EKagan,114,1,-0.503542104
2011-034-01,2011,1704,AScalia,105,1,-0.529245087
2011-034-01,2011,1704,SSotomayor,113,1,0.025431253
2011-034-01,2011,1704,SGBreyer,110,1,0.373197828
2011-034-01,2011,1704,AMKennedy,106,1,0.979225819
2011-036-01,2011,1704,SAAlito,112,1,0.854631222
2011-036-01,2011,1704,SSotomayor,113,1,-0.006075851
2011-036-01,2011,1704,EKagan,114,1,0.468059137
2011-036-01,2011,1704,AScalia,105,1,-1.007914303
2011-037-01,2011,1704,SAAlito,112,1,-0.450661003
2011-037-01,2011,1704,JGRoberts,111,1,0.66322632
2011-037-01,2011,1704,EKagan,114,1,0.443251119
2011-037-01,2011,1704,SSotomayor,113,1,-1.82826657
2011-037-01,2011,1704,AScalia,105,1,-0.193199459
2011-037-01,2011,1704,RBGinsburg,109,1,-0.219363267
2011-038-01,2011,1704,EKagan,114,1,-0.549147263
2011-038-01,2011,1704,AScalia,105,0,0.574202472
2011-038-01,2011,1704,SSotomayor,113,1,0.783855694
2011-038-01,2011,1704,JGRoberts,111,0,0.128395011
2011-038-01,2011,1704,AMKennedy,106,1,0.159517604
2011-038-01,2011,1704,SAAlito,112,0,-0.44044841
2011-038-01,2011,1704,SGBreyer,110,1,0.312430417
2011-038-01,2011,1704,RBGinsburg,109,1,-0.830017991
2011-039-01,2011,1704,SSotomayor,113,1,0.47604493
2011-039-01,2011,1704,SAAlito,112,0,-0.473860085
2011-039-01,2011,1704,RBGinsburg,109,1,-0.566433017
2011-039-01,2011,1704,SGBreyer,110,1,-0.894070316
2011-039-01,2011,1704,AMKennedy,106,1,-0.391926606
2011-039-01,2011,1704,AScalia,105,0,-0.155213263
2011-040-01,2011,1704,SAAlito,112,1,-1.577663057
2011-040-01,2011,1704,EKagan,114,1,-0.866335759
2011-040-01,2011,1704,JGRoberts,111,1,-1.188742464
2011-040-01,2011,1704,SSotomayor,113,1,-0.081651999
2011-040-01,2011,1704,AScalia,105,1,-0.446453679
2011-040-01,2011,1704,RBGinsburg,109,1,-0.675836532
2011-040-01,2011,1704,AMKennedy,106,1,-1.204089822
2011-041-01,2011,1704,EKagan,114,0,0
2011-041-01,2011,1704,AScalia,105,0,0.369806855
2011-041-01,2011,1704,JGRoberts,111,0,-0.188922456
2011-041-01,2011,1704,SGBreyer,110,0,0
2011-041-01,2011,1704,AMKennedy,106,0,-0.91026815
2011-041-01,2011,1704,SAAlito,112,0,0.474140421
2011-041-01,2011,1704,RBGinsburg,109,0,0.165084812
2011-042-01,2011,1704,EKagan,114,1,-0.199219552
2011-042-01,2011,1704,JGRoberts,111,1,-0.137971933
2011-042-01,2011,1704,RBGinsburg,109,1,-0.613417392
2011-042-01,2011,1704,AScalia,105,0,1.195994282
2011-044-01,2011,1704,EKagan,114,0,-0.267001864
2011-044-01,2011,1704,SSotomayor,113,0,0.393677094
2011-044-01,2011,1704,AScalia,105,0,1.305725851
2011-044-01,2011,1704,AMKennedy,106,0,0.98332599
2011-044-01,2011,1704,SAAlito,112,0,-0.130361949
2011-044-01,2011,1704,JGRoberts,111,0,1.921410232
2011-044-01,2011,1704,SGBreyer,110,0,-1.31586761
2011-044-01,2011,1704,RBGinsburg,109,0,-0.482959263
2011-045-01,2011,1704,SAAlito,112,0,0.32192097
2011-045-01,2011,1704,AScalia,105,0,0.209169844
2011-045-01,2011,1704,SGBreyer,110,0,-0.625674177
2011-045-01,2011,1704,RBGinsburg,109,0,-0.404492395
2011-045-01,2011,1704,AMKennedy,106,0,1.012224518
2011-045-01,2011,1704,SSotomayor,113,0,-0.714358305
2011-045-01,2011,1704,EKagan,114,0,-0.134183567
2011-046-01,2011,1704,AScalia,105,0,1.179200575
2011-046-01,2011,1704,JGRoberts,111,0,-0.315203177
2011-046-01,2011,1704,SSotomayor,113,0,-0.497822011
2011-046-01,2011,1704,RBGinsburg,109,0,0.904835229
2011-046-01,2011,1704,SGBreyer,110,0,0.608650782
2011-046-01,2011,1704,SAAlito,112,0,-0.544357682
2011-046-01,2011,1704,AMKennedy,106,0,-0.188339065
2011-047-01,2011,1704,SSotomayor,113,1,0.111775097
2011-047-01,2011,1704,EKagan,114,1,0.294262822
2011-047-01,2011,1704,AScalia,105,1,-0.703033645
2011-047-01,2011,1704,JGRoberts,111,1,-1.628176231
2011-047-01,2011,1704,RBGinsburg,109,1,0.058545989
2011-052-01,2011,1704,RBGinsburg,109,0,-0.822567621
2011-052-01,2011,1704,SSotomayor,113,0,0.168587064
2011-052-01,2011,1704,JGRoberts,111,0,-1.468632879
2011-052-01,2011,1704,SGBreyer,110,0,1.253301508
2011-052-01,2011,1704,EKagan,114,0,-0.312482199
2011-052-01,2011,1704,AScalia,105,0,0.347719813
2011-054-01,2011,1704,AScalia,105,1,0.725893947
2011-054-01,2011,1704,JGRoberts,111,1,-0.026316019
2011-054-01,2011,1704,RBGinsburg,109,1,-0.251563252
2011-054-01,2011,1704,SSotomayor,113,1,0.221013144
2011-054-01,2011,1704,EKagan,114,1,0.166790343
2011-056-01,2011,1704,RBGinsburg,109,1,-1.36505075
2011-056-01,2011,1704,AScalia,105,1,-0.241422091
2011-056-01,2011,1704,AMKennedy,106,1,-0.897484726
2011-056-01,2011,1704,JGRoberts,111,1,0.187521577
2011-056-01,2011,1704,EKagan,114,1,-0.675515723
2011-056-01,2011,1704,SSotomayor,113,1,-0.465053752
2011-056-01,2011,1704,SGBreyer,110,1,0.905001731
2011-057-01,2011,1704,AScalia,105,0,0.575252617
2011-057-01,2011,1704,RBGinsburg,109,0,0.248441782
2011-057-01,2011,1704,SAAlito,112,0,-0.38930228
2011-057-01,2011,1704,SSotomayor,113,0,1.034850683
2011-057-01,2011,1704,JGRoberts,111,0,0.834697589
2011-057-01,2011,1704,SGBreyer,110,0,0.733564949
2011-058-01,2011,1704,JGRoberts,111,0,1.009058016
2011-058-01,2011,1704,AScalia,105,0,0.255369741
2011-058-01,2011,1704,RBGinsburg,109,0,0.428739195
2011-058-01,2011,1704,SGBreyer,110,0,-0.056964199
2011-059-01,2011,1704,SAAlito,112,0,0.221813749
2011-059-01,2011,1704,JGRoberts,111,0,0.059885964
2011-059-01,2011,1704,RBGinsburg,109,0,-0.310220909
2011-059-01,2011,1704,SSotomayor,113,0,-0.437325056
2011-059-01,2011,1704,SGBreyer,110,0,0.706835209
2011-059-01,2011,1704,AScalia,105,0,0.922002008
2011-059-01,2011,1704,EKagan,114,0,-0.119999915
2011-064-01,2011,1704,JGRoberts,111,0,0.942767909
2011-064-01,2011,1704,EKagan,114,0,0.062708702
2011-064-01,2011,1704,AScalia,105,0,-1.186592804
2011-064-01,2011,1704,SAAlito,112,0,-1.874901267
2011-064-01,2011,1704,SGBreyer,110,0,-0.070658472
2011-064-01,2011,1704,RBGinsburg,109,0,-0.642481448
2011-064-01,2011,1704,SSotomayor,113,0,0.179332798
2011-065-01,2011,1704,AMKennedy,106,0,0.410067058
2011-065-01,2011,1704,AScalia,105,0,0.419795313
2011-065-01,2011,1704,SSotomayor,113,0,-0.058479955
2011-065-01,2011,1704,SAAlito,112,0,-0.231629548
2011-065-01,2011,1704,JGRoberts,111,0,-0.105931765
2011-065-01,2011,1704,RBGinsburg,109,0,0.7429317
2011-065-01,2011,1704,EKagan,114,0,-0.410922679
2011-065-01,2011,1704,SGBreyer,110,0,-0.269743532
2011-066-01,2011,1704,AMKennedy,106,0,-0.436851163
2011-066-01,2011,1704,RBGinsburg,109,0,0.676920054
2011-066-01,2011,1704,EKagan,114,0,-0.811765648
2011-066-01,2011,1704,AScalia,105,0,0.185487093
2011-066-01,2011,1704,SSotomayor,113,0,0.432921975
2011-066-01,2011,1704,JGRoberts,111,0,-0.236636975
2011-066-01,2011,1704,SGBreyer,110,0,2.168923733
2011-067-01,2011,1704,AScalia,105,0,0.906159969
2011-067-01,2011,1704,RBGinsburg,109,0,-0.844472127
2011-067-01,2011,1704,JGRoberts,111,0,-0.483916642
2011-067-01,2011,1704,AMKennedy,106,0,-0.171556588
2011-067-01,2011,1704,SGBreyer,110,0,0.211976087
2011-067-01,2011,1704,SSotomayor,113,0,-0.471032133
2011-067-01,2011,1704,EKagan,114,0,-0.255214923
2011-068-01,2011,1704,AScalia,105,0,-0.419447827
2011-068-01,2011,1704,EKagan,114,0,0.920912102
2011-068-01,2011,1704,JGRoberts,111,0,-0.647377838
2011-068-01,2011,1704,SAAlito,112,0,0.7865596
2011-068-01,2011,1704,RBGinsburg,109,0,0.182363012
2011-068-01,2011,1704,SSotomayor,113,0,-0.547420999
2011-068-01,2011,1704,AMKennedy,106,0,0.799251003
2011-069-01,2011,1704,SGBreyer,110,0,0.818522759
2011-069-01,2011,1704,AMKennedy,106,0,0.699986561
2011-069-01,2011,1704,AScalia,105,1,0.356841349
2011-069-01,2011,1704,SSotomayor,113,1,0.091471336
2011-069-01,2011,1704,EKagan,114,1,0.703403694
2011-071-01,2011,1704,SGBreyer,110,1,-0.125361675
2011-071-01,2011,1704,SSotomayor,113,1,0
2011-071-01,2011,1704,AMKennedy,106,1,0.121152618
2011-071-01,2011,1704,JGRoberts,111,0,-0.792556993
2011-071-01,2011,1704,AScalia,105,0,-0.613149254
2011-071-01,2011,1704,SAAlito,112,0,0.28091533
2011-072-01,2011,1704,AScalia,105,0,-0.798395754
2011-072-01,2011,1704,EKagan,114,0,0.150913017
2011-072-01,2011,1704,AMKennedy,106,0,-0.394420016
2011-072-01,2011,1704,SGBreyer,110,0,0.114723295
2011-074-01,2011,1704,SGBreyer,110,1,-0.393716266
2011-074-01,2011,1704,SSotomayor,113,1,-0.526871228
2011-076-01,2011,1704,RBGinsburg,109,0,0.389422476
2011-076-01,2011,1704,AScalia,105,0,-0.812039957
2011-076-01,2011,1704,AMKennedy,106,0,0.626953272
2011-076-01,2011,1704,SAAlito,112,0,-0.051602004
2011-076-01,2011,1704,EKagan,114,0,-0.188017385
2011-076-01,2011,1704,JGRoberts,111,0,0.27752076
2011-076-01,2011,1704,SSotomayor,113,0,0.463384698
2011-080-01,2011,1704,AScalia,105,0,-0.576628779
2011-080-01,2011,1704,RBGinsburg,109,0,-0.812154401
2011-080-01,2011,1704,SAAlito,112,0,0.040206994
2011-080-01,2011,1704,AMKennedy,106,0,-0.203626276
2011-080-01,2011,1704,SSotomayor,113,0,-0.542668751
2011-080-01,2011,1704,SGBreyer,110,0,0.775021958
2012-001-01,2012,1704,AScalia,105,1,0.41381922
2012-001-01,2012,1704,SGBreyer,110,1,-0.101527411
2012-001-01,2012,1704,JGRoberts,111,1,0.032116943
2012-001-01,2012,1704,RBGinsburg,109,1,-0.095481552
2012-001-01,2012,1704,SAAlito,112,1,1.179071497
2012-001-01,2012,1704,AMKennedy,106,1,-0.62488201
2012-001-01,2012,1704,SSotomayor,113,1,-0.616630856
2012-004-01,2012,1704,JGRoberts,111,1,1.461180207
2012-004-01,2012,1704,SSotomayor,113,1,0.426672407
2012-004-01,2012,1704,AScalia,105,1,0.070372298
2012-004-01,2012,1704,EKagan,114,1,-1.304626826
2012-005-01,2012,1704,EKagan,114,1,-0.456541234
2012-005-01,2012,1704,JGRoberts,111,1,0.333629208
2012-005-01,2012,1704,SAAlito,112,1,0.964434406
2012-005-01,2012,1704,SSotomayor,113,1,1.440204666
2012-005-01,2012,1704,RBGinsburg,109,1,-0.465504046
2012-007-01,2012,1704,RBGinsburg,109,0,0.456177187
2012-007-01,2012,1704,SSotomayor,113,0,0.14843464
2012-007-01,2012,1704,AMKennedy,106,0,0.433825975
2012-007-01,2012,1704,JGRoberts,111,0,1.307560993
2012-007-01,2012,1704,SGBreyer,110,0,0.187951057
2012-007-01,2012,1704,EKagan,114,0,1.063129145
2012-009-01,2012,1704,AMKennedy,106,1,1.235909963
2012-009-01,2012,1704,SAAlito,112,1,-1.021078121
2012-009-01,2012,1704,AScalia,105,1,-0.53103208
2012-009-01,2012,1704,SSotomayor,113,1,0.159142242
2012-009-01,2012,1704,RBGinsburg,109,1,-0.080026251
2012-009-01,2012,1704,EKagan,114,1,-0.396070016
2012-009-01,2012,1704,JGRoberts,111,1,1.734958427
2012-010-01,2012,1704,AMKennedy,106,0,0.506448445
2012-010-01,2012,1704,JGRoberts,111,0,0.815766624
2012-010-01,2012,1704,SSotomayor,113,0,-0.66767142
2012-010-01,2012,1704,EKagan,114,0,0.017845616
2012-010-01,2012,1704,SGBreyer,110,0,-0.632407201
2012-010-01,2012,1704,RBGinsburg,109,0,0.112943971
2012-012-01,2012,1704,RBGinsburg,109,1,0.00252584
2012-012-01,2012,1704,SAAlito,112,1,-1.068146777
2012-012-01,2012,1704,SGBreyer,110,1,-1.340616702
2012-012-01,2012,1704,SSotomayor,113,1,0.197688972
2012-012-01,2012,1704,AScalia,105,1,0.474593174
2012-013-01,2012,1704,RBGinsburg,109,1,-0.652423722
2012-013-01,2012,1704,JGRoberts,111,1,-0.333247747
2012-013-01,2012,1704,EKagan,114,1,-1.323845361
2012-013-01,2012,1704,SGBreyer,110,0,1.286135617
2012-013-01,2012,1704,AScalia,105,1,-0.569385997
2012-013-01,2012,1704,SSotomayor,113,1,0.010628038
2012-013-01,2012,1704,AMKennedy,106,1,0.844462649
2012-014-01,2012,1704,JGRoberts,111,0,-0.715812534
2012-014-01,2012,1704,EKagan,114,0,0.141834989
2012-014-01,2012,1704,SSotomayor,113,0,-0.339336327
2012-014-01,2012,1704,AScalia,105,0,-1.131050974
2012-014-01,2012,1704,AMKennedy,106,0,0.245634704
2012-014-01,2012,1704,SGBreyer,110,0,-0.550678062
2012-014-01,2012,1704,RBGinsburg,109,0,-0.185935755
2012-017-01,2012,1704,EKagan,114,1,-0.699992137
2012-017-01,2012,1704,RBGinsburg,109,1,-1.274676239
2012-017-01,2012,1704,SAAlito,112,1,-0.999098533
2012-017-01,2012,1704,JGRoberts,111,1,-0.701735217
2012-017-01,2012,1704,SGBreyer,110,1,-1.882878346
2012-017-01,2012,1704,SSotomayor,113,1,0.074668611
2012-018-01,2012,1704,SAAlito,112,0,0.864742109
2012-018-01,2012,1704,EKagan,114,1,-0.08144843
2012-018-01,2012,1704,AScalia,105,1,0.184664204
2012-018-01,2012,1704,SSotomayor,113,1,0.263735114
2012-018-01,2012,1704,SGBreyer,110,1,0.700707838
2012-019-01,2012,1704,EKagan,114,0,-0.143315271
2012-019-01,2012,1704,AMKennedy,106,0,0.615538141
2012-019-01,2012,1704,AScalia,105,0,0.093780946
2012-019-01,2012,1704,SGBreyer,110,0,0.258991967
2012-019-01,2012,1704,SSotomayor,113,0,-0.823391457
2012-019-01,2012,1704,RBGinsburg,109,0,-0.272767108
2012-020-01,2012,1704,SSotomayor,113,0,-1.067236178
2012-020-01,2012,1704,AScalia,105,0,-0.668955815
2012-020-01,2012,1704,RBGinsburg,109,0,0.84554149
2012-020-01,2012,1704,SGBreyer,110,0,1.030476816
2012-021-01,2012,1704,SSotomayor,113,0,-0.463073103
2012-021-01,2012,1704,RBGinsburg,109,0,-0.787200883
2012-021-01,2012,1704,EKagan,114,0,-0.048058724
2012-021-01,2012,1704,SGBreyer,110,0,-0.379985779
2012-021-01,2012,1704,JGRoberts,111,1,1.110267651
2012-021-01,2012,1704,AScalia,105,1,0.242693977
2012-023-01,2012,1704,JGRoberts,111,0,0.530161954
2012-023-01,2012,1704,SSotomayor,113,0,-0.031189863
2012-023-01,2012,1704,AScalia,105,0,0.875996849
2012-023-01,2012,1704,SGBreyer,110,0,0.343986318
2012-023-01,2012,1704,AMKennedy,106,0,0.214557691
2012-025-01,2012,1704,SGBreyer,110,1,-0.406629468
2012-025-01,2012,1704,EKagan,114,1,-0.735439656
2012-025-01,2012,1704,SSotomayor,113,1,-0.844971023
2012-025-01,2012,1704,RBGinsburg,109,0,0.083809951
2012-026-01,2012,1704,SSotomayor,113,1,0.409760768
2012-026-01,2012,1704,AScalia,105,1,1.077928208
2012-026-01,2012,1704,SAAlito,112,1,-0.345255441
2012-026-01,2012,1704,JGRoberts,111,1,-5.098387126
2012-026-01,2012,1704,EKagan,114,1,0.234273907
2012-026-01,2012,1704,RBGinsburg,109,1,-1.84975947
2012-027-01,2012,1704,AScalia,105,0,0.572964783
2012-027-01,2012,1704,AMKennedy,106,1,-0.264296204
2012-027-01,2012,1704,JGRoberts,111,1,-0.114037498
2012-027-01,2012,1704,SSotomayor,113,1,0.667411081
2012-027-01,2012,1704,EKagan,114,1,0.738330404
2012-028-01,2012,1704,JGRoberts,111,0,0.253465273
2012-028-01,2012,1704,AScalia,105,0,-1.388922284
2012-028-01,2012,1704,EKagan,114,0,-0.213531103
2012-028-01,2012,1704,SSotomayor,113,0,-0.765409722
2012-028-01,2012,1704,SAAlito,112,0,-1.650519796
2012-028-01,2012,1704,SGBreyer,110,0,0.544338771
2012-028-01,2012,1704,RBGinsburg,109,0,-0.412837321
2012-030-01,2012,1704,SSotomayor,113,0,-0.073089797
2012-030-01,2012,1704,EKagan,114,0,-1.108338208
2012-030-01,2012,1704,AMKennedy,106,0,0.226518085
2012-030-01,2012,1704,SGBreyer,110,0,-0.339639268
2012-030-01,2012,1704,AScalia,105,0,0.115438947
2012-032-01,2012,1704,AMKennedy,106,1,0.88484152
2012-032-01,2012,1704,AScalia,105,1,0.196358273
2012-032-01,2012,1704,RBGinsburg,109,1,-0.656221117
2012-032-01,2012,1704,EKagan,114,1,0.475103316
2012-032-01,2012,1704,SSotomayor,113,1,1.026967944
2012-034-01,2012,1704,EKagan,114,0,-0.065428533
2012-034-01,2012,1704,JGRoberts,111,0,-0.516638484
2012-034-01,2012,1704,AMKennedy,106,0,0.437130631
2012-034-01,2012,1704,SGBreyer,110,0,-0.480768282
2012-034-01,2012,1704,SAAlito,112,0,0.897637167
2012-034-01,2012,1704,RBGinsburg,109,0,0.843016895
2012-034-01,2012,1704,SSotomayor,113,0,0.486305517
2012-035-01,2012,1704,JGRoberts,111,0,-0.001347734
2012-035-01,2012,1704,AMKennedy,106,0,-0.612191913
2012-035-01,2012,1704,EKagan,114,0,-1.41531198
2012-035-01,2012,1704,AScalia,105,0,0.270410109
2012-035-01,2012,1704,SSotomayor,113,0,-0.054705171
2012-035-01,2012,1704,SGBreyer,110,0,0.384422164
2012-037-01,2012,1704,AScalia,105,0,-0.480746793
2012-037-01,2012,1704,AMKennedy,106,0,1.007659327
2012-037-01,2012,1704,SSotomayor,113,0,-0.184138236
2012-037-01,2012,1704,SGBreyer,110,0,0.264868543
2012-037-01,2012,1704,EKagan,114,0,-1.053415978
2012-042-01,2012,1704,SAAlito,112,1,-0.175475593
2012-042-01,2012,1704,SGBreyer,110,1,0.322717757
2012-042-01,2012,1704,AScalia,105,1,-1.392587376
2012-042-01,2012,1704,EKagan,114,1,-0.331344539
2012-042-01,2012,1704,JGRoberts,111,1,1.73271704
2012-042-01,2012,1704,SSotomayor,113,1,0.316311731
2012-043-01,2012,1704,SSotomayor,113,0,-0.499326011
2012-043-01,2012,1704,AScalia,105,0,1.311986709
2012-043-01,2012,1704,AMKennedy,106,0,-0.18108813
2012-043-01,2012,1704,RBGinsburg,109,0,0.427670424
2012-043-01,2012,1704,JGRoberts,111,0,-1.288320009
2012-043-01,2012,1704,SGBreyer,110,0,-0.09555849
2012-044-01,2012,1704,RBGinsburg,109,1,0.898646018
2012-044-01,2012,1704,AMKennedy,106,0,0.106978179
2012-044-01,2012,1704,AScalia,105,1,0.345173015
2012-044-01,2012,1704,SSotomayor,113,1,1.53698369
2012-044-01,2012,1704,SGBreyer,110,1,-1.129778284
2012-046-01,2012,1704,AScalia,105,1,-0.987518861
2012-046-01,2012,1704,JGRoberts,111,1,0.806713671
2012-046-01,2012,1704,RBGinsburg,109,1,0.602485394
2012-046-01,2012,1704,SAAlito,112,1,-1.39905121
2012-046-01,2012,1704,SGBreyer,110,1,-1.288724338
2012-047-01,2012,1704,AScalia,105,0,-2.374236063
2012-047-01,2012,1704,SSotomayor,113,0,2.420067836
2012-047-01,2012,1704,SAAlito,112,0,-0.889603041
2012-047-01,2012,1704,RBGinsburg,109,0,1.071572734
2012-047-01,2012,1704,AMKennedy,106,0,1.007313648
2012-047-01,2012,1704,EKagan,114,0,0.18969258
2012-048-01,2012,1704,RBGinsburg,109,1,0.083632338
2012-048-01,2012,1704,SAAlito,112,0,-0.152585319
2012-048-01,2012,1704,JGRoberts,111,0,0.157922739
2012-048-01,2012,1704,SGBreyer,110,1,-1.192700715
2012-048-01,2012,1704,AMKennedy,106,1,0.504169104
2012-048-01,2012,1704,SSotomayor,113,1,-0.676329728
2012-050-01,2012,1704,AMKennedy,106,1,0.322944062
2012-050-01,2012,1704,JGRoberts,111,1,0.413502596
2012-050-01,2012,1704,SSotomayor,113,0,0.101551618
2012-050-01,2012,1704,EKagan,114,0,1.354524462
2012-050-01,2012,1704,RBGinsburg,109,0,0.235429997
2012-050-01,2012,1704,SAAlito,112,1,0.11572985
2012-050-01,2012,1704,SGBreyer,110,1,0.611999742
2012-050-01,2012,1704,AScalia,105,0,-1.372836702
2012-051-01,2012,1704,JGRoberts,111,0,2.7074602
2012-051-01,2012,1704,AMKennedy,106,0,-0.528616851
2012-051-01,2012,1704,SAAlito,112,0,-1.991494412
2012-051-01,2012,1704,RBGinsburg,109,0,0.603980693
2012-053-01,2012,1704,JGRoberts,111,1,2.228091119
2012-053-01,2012,1704,AScalia,105,1,-1.819707508
2012-053-01,2012,1704,SGBreyer,110,1,0.380775821
2012-053-01,2012,1704,EKagan,114,1,1.111568885
2012-053-01,2012,1704,SAAlito,112,1,0.376276024
2012-053-01,2012,1704,AMKennedy,106,1,0.309330492
2012-053-01,2012,1704,RBGinsburg,109,1,0.679794628
2012-053-01,2012,1704,SSotomayor,113,1,-0.082744919
2012-054-01,2012,1704,EKagan,114,1,-1.288193518
2012-054-01,2012,1704,AMKennedy,106,1,1.428722664
2012-054-01,2012,1704,RBGinsburg,109,1,-0.885467087
2012-054-01,2012,1704,JGRoberts,111,0,0.08519629
2012-054-01,2012,1704,AScalia,105,0,1.260778114
2012-054-01,2012,1704,SSotomayor,113,1,0.942444836
2012-055-01,2012,1704,SGBreyer,110,0,-0.028839238
2012-055-01,2012,1704,AMKennedy,106,0,0.681690336
2012-055-01,2012,1704,SAAlito,112,0,-1.252727152
2012-055-01,2012,1704,RBGinsburg,109,0,0.573848756
2012-055-01,2012,1704,SSotomayor,113,0,-0.409722214
2012-055-01,2012,1704,AScalia,105,0,-1.465260839
2012-055-01,2012,1704,JGRoberts,111,0,2.026093296
2012-056-01,2012,1704,SSotomayor,113,1,-0.937006602
2012-056-01,2012,1704,EKagan,114,1,0.248108694
2012-056-01,2012,1704,SGBreyer,110,1,0.831397205
2012-056-01,2012,1704,AScalia,105,1,0.920439176
2012-056-01,2012,1704,RBGinsburg,109,1,-0.368951347
2012-057-01,2012,1704,EKagan,114,0,1.142745068
2012-057-01,2012,1704,AScalia,105,0,0.195954252
2012-057-01,2012,1704,SGBreyer,110,0,-0.787272141
2012-057-01,2012,1704,RBGinsburg,109,0,2.103842714
2012-057-01,2012,1704,SSotomayor,113,0,0.080573671
2012-057-01,2012,1704,AMKennedy,106,0,0.195417524
2012-057-01,2012,1704,JGRoberts,111,0,-2.246050308
2012-058-01,2012,1704,JGRoberts,111,1,0.570300304
2012-058-01,2012,1704,RBGinsburg,109,1,-0.510631797
2012-058-01,2012,1704,SAAlito,112,1,0.16268103
2012-058-01,2012,1704,EKagan,114,1,-0.115611493
2012-058-01,2012,1704,SSotomayor,113,1,-0.213318512
2012-058-01,2012,1704,AMKennedy,106,1,0.637191347
2012-060-01,2012,1704,JGRoberts,111,0,-1.234413071
2012-060-01,2012,1704,SSotomayor,113,0,-0.350966729
2012-060-01,2012,1704,RBGinsburg,109,0,1.562828931
2012-060-01,2012,1704,EKagan,114,0,0.681208112
2012-060-01,2012,1704,SGBreyer,110,0,-0.20378182
