"","caseId","justiceName","pitch_diff","petitioner_vote","justiceMQ","unpleasantDiff_totalWords","pleasantDiff_totalWords","docket","jquest_r","jquest_p","jwords_r","jwords_p"
"1125","2006-062","SGBreyer",-0.24443707,0,-1.478,1.805949688,-0.153474092,"05-85",NA,NA,NA,NA
"1126","2006-062","RBGinsburg",0.820076829,1,-1.577,0.739294291,-0.753243208,"05-85",NA,NA,NA,NA
"1127","2006-063","RBGinsburg",-0.589045855,1,-1.577,-1.733521461,0.372908831,"06-8120",NA,NA,NA,NA
"1128","2006-063","SGBreyer",0.330502528,1,-1.478,-0.021836281,-0.248385429,"06-8120",NA,NA,NA,NA
"1129","2006-063","SAAlito",-0.157135539,1,1.608,4.25,2.411764622,"06-8120",NA,NA,NA,NA
"1130","2006-063","JGRoberts",-0.738045476,1,1.607,-0.942194462,-0.529984474,"06-8120",NA,NA,NA,NA
"1131","2006-063","AMKennedy",0.835455108,1,0.435,0.505909443,-0.281982183,"06-8120",NA,NA,NA,NA
"1132","2006-063","AScalia",-0.852531682,1,2.797,-2.060975552,-1.810975552,"06-8120",NA,NA,NA,NA
"1133","2006-063","DHSouter",0.330765558,1,-1.465,-2.445917845,-1.979906797,"06-8120",NA,NA,NA,NA
"1134","2006-066","AScalia",-0.262549615,1,2.797,-1.916116714,-1.591441631,"06-484","52","59","2050","1992"
"1135","2006-066","AMKennedy",0.267775429,1,0.435,-0.324675083,-2.056277037,"06-484","52","59","2050","1992"
"1136","2006-066","JGRoberts",-1.221960242,1,1.607,-1.87436676,-0.692333698,"06-484","52","59","2050","1992"
"1137","2006-066","JPStevens",-0.722012211,0,-2.437,0.359052181,-3.195563793,"06-484","52","59","2050","1992"
"1138","2006-066","SAAlito",-0.17747759,1,1.608,0.345195293,0.351471782,"06-484","52","59","2050","1992"
"1139","2006-066","SGBreyer",-1.505411283,1,-1.478,-3.13011384,2.627477407,"06-484","52","59","2050","1992"
"1140","2006-066","DHSouter",-0.802529616,1,-1.465,1.037986517,-0.360615015,"06-484","52","59","2050","1992"
"1141","2006-067","DHSouter",-0.208630309,0,-1.465,0.812460899,1.865294933,"06-5754",NA,NA,NA,NA
"1142","2006-067","AMKennedy",-0.272371534,0,0.435,3.27114892,-1.632335663,"06-5754",NA,NA,NA,NA
"1143","2006-067","AScalia",0.725132973,0,2.797,0.516139269,0.72458005,"06-5754",NA,NA,NA,NA
"1144","2006-067","RBGinsburg",-0.288592533,0,-1.577,1.687306643,-1.044891596,"06-5754",NA,NA,NA,NA
"1145","2006-067","SGBreyer",-0.309091945,0,-1.478,0.618448734,0.504763365,"06-5754",NA,NA,NA,NA
"1146","2006-067","SAAlito",-0.230110562,0,1.608,3.7145648,0.097751737,"06-5754",NA,NA,NA,NA
"1147","2006-067","JGRoberts",-0.950511141,0,1.607,1.823449135,0.480572581,"06-5754",NA,NA,NA,NA
"1148","2006-073","AScalia",0.162452597,1,2.797,-0.395292997,-2.400903463,"05-908","58","54","2061","2490"
"1149","2006-073","AScalia",0.162452597,1,2.797,-0.395292997,-2.400903463,"05-908","58","54","2061","2490"
"1150","2006-073","SGBreyer",0.423746133,0,-1.478,-0.213923693,-0.603629351,"05-908","58","54","2061","2490"
"1151","2006-073","SGBreyer",0.423746133,0,-1.478,-0.213923693,-0.603629351,"05-908","58","54","2061","2490"
"1152","2006-073","JPStevens",0.260520047,0,-2.437,3.185302496,-2.127940655,"05-908","58","54","2061","2490"
"1153","2006-073","JPStevens",0.260520047,0,-2.437,3.185302496,-2.127940655,"05-908","58","54","2061","2490"
"1154","2006-073","SAAlito",-0.096959733,1,1.608,-3.254437923,-3.254437923,"05-908","58","54","2061","2490"
"1155","2006-073","SAAlito",-0.096959733,1,1.608,-3.254437923,-3.254437923,"05-908","58","54","2061","2490"
"1156","2006-073","AMKennedy",0.286687201,1,0.435,0.818607092,-0.701663256,"05-908","58","54","2061","2490"
"1157","2006-073","AMKennedy",0.286687201,1,0.435,0.818607092,-0.701663256,"05-908","58","54","2061","2490"
"1158","2006-073","JGRoberts",-0.345848925,1,1.607,-4.40771389,3.650137901,"05-908","58","54","2061","2490"
"1159","2006-073","JGRoberts",-0.345848925,1,1.607,-4.40771389,3.650137901,"05-908","58","54","2061","2490"
"1160","2006-073","RBGinsburg",0.285177629,0,-1.577,-0.046457648,1.263066053,"05-908","58","54","2061","2490"
"1161","2006-073","RBGinsburg",0.285177629,0,-1.577,-0.046457648,1.263066053,"05-908","58","54","2061","2490"
"1162","2006-073","AMKennedy",-1.174993265,1,0.435,0.818607092,-0.701663256,"05-908","58","54","2061","2490"
"1163","2006-073","AMKennedy",-1.174993265,1,0.435,0.818607092,-0.701663256,"05-908","58","54","2061","2490"
"1164","2006-073","RBGinsburg",1.584021083,0,-1.577,-0.046457648,1.263066053,"05-908","58","54","2061","2490"
"1165","2006-073","RBGinsburg",1.584021083,0,-1.577,-0.046457648,1.263066053,"05-908","58","54","2061","2490"
"1166","2006-073","JGRoberts",-1.019478676,1,1.607,-4.40771389,3.650137901,"05-908","58","54","2061","2490"
"1167","2006-073","JGRoberts",-1.019478676,1,1.607,-4.40771389,3.650137901,"05-908","58","54","2061","2490"
"1168","2006-073","DHSouter",0.849151221,0,-1.465,0.836011648,0.469197273,"05-908","58","54","2061","2490"
"1169","2006-073","DHSouter",0.849151221,0,-1.465,0.836011648,0.469197273,"05-908","58","54","2061","2490"
"1170","2006-073","SGBreyer",1.370243852,0,-1.478,-0.213923693,-0.603629351,"05-908","58","54","2061","2490"
"1171","2006-073","SGBreyer",1.370243852,0,-1.478,-0.213923693,-0.603629351,"05-908","58","54","2061","2490"
"1172","2006-073","AScalia",-0.383006791,1,2.797,-0.395292997,-2.400903463,"05-908","58","54","2061","2490"
"1173","2006-073","AScalia",-0.383006791,1,2.797,-0.395292997,-2.400903463,"05-908","58","54","2061","2490"
"1174","2006-073","JPStevens",-1.751239842,0,-2.437,3.185302496,-2.127940655,"05-908","58","54","2061","2490"
"1175","2006-073","JPStevens",-1.751239842,0,-2.437,3.185302496,-2.127940655,"05-908","58","54","2061","2490"
"1176","2006-074","RBGinsburg",-0.366941045,0,-1.577,0.023501873,-1.175087929,"06-480","48","55","1901","1968"
"1177","2006-074","SGBreyer",0.292851828,0,-1.478,1.053522825,-2.49661231,"06-480","48","55","1901","1968"
"1178","2006-074","JPStevens",0.743512463,0,-2.437,-2.681912661,2.515592575,"06-480","48","55","1901","1968"
"1179","2006-074","AScalia",0.016195185,1,2.797,-5.386884212,-1.894450903,"06-480","48","55","1901","1968"
"1180","2006-074","JGRoberts",-0.905831593,1,1.607,-1.051967144,2.411108732,"06-480","48","55","1901","1968"
"1181","2006-074","AMKennedy",0.377270459,1,0.435,0.480683565,1.210610628,"06-480","48","55","1901","1968"
"1182","2006-075","AScalia",0.437221053,0,2.797,4.100866318,1.167905688,"06-6407",NA,NA,NA,NA
"1183","2006-075","DHSouter",0.261075319,1,-1.465,0.583145618,-0.357758045,"06-6407",NA,NA,NA,NA
"1184","2006-075","JGRoberts",3.316737255,0,1.607,3.951612949,2.481389523,"06-6407",NA,NA,NA,NA
"1185","2006-075","AMKennedy",-0.10002869,1,0.435,-2.880986929,-1.055878043,"06-6407",NA,NA,NA,NA
"1186","2007-003","AMKennedy",-0.423385876,1,0.342,-0.265326023,-0.726155519,"06-1287","85","76","2447","2463"
"1187","2007-003","JGRoberts",-0.54231209,1,1.616,-2.992471218,-0.288060427,"06-1287","85","76","2447","2463"
"1188","2007-003","DHSouter",-1.256247652,1,-1.487,-2.234294891,-1.169167995,"06-1287","85","76","2447","2463"
"1189","2007-003","SAAlito",-1.018059124,1,1.701,-2.058252335,-1.08737874,"06-1287","85","76","2447","2463"
"1190","2007-003","JPStevens",-0.226987271,1,-2.349,-0.213963985,1.036036134,"06-1287","85","76","2447","2463"
"1191","2007-003","AScalia",0.421283471,1,2.755,-1.997561932,4.802135468,"06-1287","85","76","2447","2463"
"1192","2007-004","AMKennedy",0.432490991,0,0.342,3.243243217,-3.006756783,"06-6911",NA,NA,NA,NA
"1193","2007-004","AScalia",0.790946855,0,2.755,-6.94444418,2.777777672,"06-6911",NA,NA,NA,NA
"1194","2007-004","JGRoberts",-1.545943661,0,1.616,7.061068535,2.671755791,"06-6911",NA,NA,NA,NA
"1195","2007-004","SAAlito",-0.255198243,0,1.701,-3.945618629,8.955224037,"06-6911",NA,NA,NA,NA
"1196","2007-005","JPStevens",0.320918305,1,-2.349,0.385453463,-0.670353591,"06-7949",NA,NA,NA,NA
"1197","2007-005","RBGinsburg",0.136243953,1,-1.564,1.70998621,1.630187035,"06-7949",NA,NA,NA,NA
"1198","2007-005","DHSouter",0.916695993,1,-1.487,3.551912546,-3.360655785,"06-7949",NA,NA,NA,NA
"1199","2007-005","AScalia",-0.512620344,1,2.755,-0.683605671,0.855437994,"06-7949",NA,NA,NA,NA
"1200","2007-006","AScalia",-0.440409693,1,2.755,1.781160355,-0.531778157,"06-571","57","52","2596","1457"
"1201","2007-006","JGRoberts",-0.143143105,1,1.616,1.142857075,1.767857075,"06-571","57","52","2596","1457"
"1202","2007-006","SGBreyer",0.356809719,1,-1.354,0.258045673,-0.720978022,"06-571","57","52","2596","1457"
"1203","2007-006","RBGinsburg",0.347843987,1,-1.564,1.55260396,-2.044518232,"06-571","57","52","2596","1457"
"1204","2007-006","AMKennedy",1.332174175,1,0.342,-1.06382978,2.127659798,"06-571","57","52","2596","1457"
"1205","2007-007","RBGinsburg",-0.218440253,1,-1.564,-0.583819866,0.917431176,"06-6330",NA,NA,NA,NA
"1206","2007-007","SGBreyer",-0.847157723,1,-1.354,-1.471722841,1.475498915,"06-6330",NA,NA,NA,NA
"1207","2007-007","AMKennedy",0.404197552,1,0.342,-3.760730505,2.588908672,"06-6330",NA,NA,NA,NA
"1208","2007-007","DHSouter",-0.680949549,1,-1.487,-1.045380116,3.078331232,"06-6330",NA,NA,NA,NA
"1209","2007-011","DHSouter",-0.147898692,0,-1.487,1.303329468,1.260054827,"06-43",NA,NA,NA,NA
"1210","2007-011","AScalia",-0.408270596,0,2.755,4.029304028,0.56410265,"06-43",NA,NA,NA,NA
"1211","2007-011","JGRoberts",-0.455639256,0,1.616,-3.755064726,1.672088146,"06-43",NA,NA,NA,NA
"1212","2007-011","RBGinsburg",-0.377511047,0,-1.564,-1.215034962,-0.384615421,"06-43",NA,NA,NA,NA
"1213","2007-012","JGRoberts",1.163173094,0,1.616,-0.872445107,2.026494503,"06-1286","71","49","2823","1938"
"1214","2007-012","RBGinsburg",0.32697211,0,-1.564,-2.217722893,3.722886562,"06-1286","71","49","2823","1938"
"1215","2007-012","AMKennedy",0.088280372,0,0.342,1.150032282,-3.602652311,"06-1286","71","49","2823","1938"
"1216","2007-012","JPStevens",-0.941992311,0,-2.349,-1.595654249,0.161262989,"06-1286","71","49","2823","1938"
"1217","2007-012","SAAlito",1.646253981,0,1.701,-4.608294964,-4.147465229,"06-1286","71","49","2823","1938"
"1218","2007-012","SGBreyer",0.327972061,0,-1.354,-0.100328445,0.573903084,"06-1286","71","49","2823","1938"
"1219","2007-012","AScalia",-0.50887967,0,2.755,0.55541563,-2.428970814,"06-1286","71","49","2823","1938"
"1220","2007-013","JPStevens",0.448215112,1,-2.349,-2.958579779,10.1331358,"06-766","66","45","2311","1256"
"1221","2007-013","AMKennedy",-0.359395185,1,0.342,-2.298632145,0.360942125,"06-766","66","45","2311","1256"
"1222","2007-013","RBGinsburg",0.093854686,1,-1.564,4.08816433,5.307971001,"06-766","66","45","2311","1256"
"1223","2007-013","SGBreyer",-0.433850436,1,-1.354,-1.044607639,-3.370271206,"06-766","66","45","2311","1256"
"1224","2007-013","AScalia",0.537613391,1,2.755,-3.568114281,3.327437401,"06-766","66","45","2311","1256"
"1225","2007-013","JGRoberts",-0.268127444,1,1.616,-4.428904533,-4.961704731,"06-766","66","45","2311","1256"
"1226","2007-014","RBGinsburg",1.396587595,0,-1.564,-0.49897027,0.087121785,"06-9130",NA,NA,NA,NA
"1227","2007-014","JGRoberts",-1.121947438,0,1.616,2.197628498,1.818181872,"06-9130",NA,NA,NA,NA
"1228","2007-014","DHSouter",-0.131194118,0,-1.487,-1.489732504,0.21823144,"06-9130",NA,NA,NA,NA
"1229","2007-014","SAAlito",0.077442564,0,1.701,1.641615868,2.515723228,"06-9130",NA,NA,NA,NA
"1230","2007-014","AScalia",-0.215982252,0,2.755,1.172521591,-1.521593332,"06-9130",NA,NA,NA,NA
"1231","2007-015","DHSouter",-0.742817202,1,-1.487,1.535843849,-3.846153736,"06-856","67","68","2604","2196"
"1232","2007-015","JGRoberts",0.593095101,1,1.616,-1.903336048,-4.747647285,"06-856","67","68","2604","2196"
"1233","2007-015","RBGinsburg",-0.587679762,1,-1.564,0.516129017,-0.29935503,"06-856","67","68","2604","2196"
"1234","2007-015","AScalia",0.058262838,1,2.755,-4.537448406,0.043032646,"06-856","67","68","2604","2196"
"1235","2007-015","SAAlito",0.007824824,1,1.701,-0.485100269,-5.751905918,"06-856","67","68","2604","2196"
"1236","2007-016","DHSouter",0.730804873,1,-1.487,-0.831506014,-0.800687551,"06-8273",NA,NA,NA,NA
"1237","2007-016","RBGinsburg",0.485402969,1,-1.564,1.370423079,1.259370089,"06-8273",NA,NA,NA,NA
"1238","2007-016","AMKennedy",0.010712299,0,0.342,1.17630887,2.152559519,"06-8273",NA,NA,NA,NA
"1239","2007-016","AScalia",-0.738347931,1,2.755,0.482238293,-3.331902027,"06-8273",NA,NA,NA,NA
"1240","2007-017","RBGinsburg",-0.852943228,0,-1.564,-2.270325184,-0.327851295,"06-179","46","74","1254","1945"
"1241","2007-017","AMKennedy",1.016035344,0,0.342,-0.387051344,1.732934713,"06-179","46","74","1254","1945"
"1242","2007-017","JGRoberts",0.608682021,0,1.616,1.177837372,3.002678394,"06-179","46","74","1254","1945"
"1243","2007-017","DHSouter",-0.154711963,0,-1.487,2.11538434,3.141025543,"06-179","46","74","1254","1945"
"1244","2007-017","SGBreyer",0.235516062,0,-1.354,-4.579630852,3.258145332,"06-179","46","74","1254","1945"
"1245","2007-017","AScalia",-0.491896794,0,2.755,1.154772997,1.282669067,"06-179","46","74","1254","1945"
"1246","2007-019","RBGinsburg",-0.542587257,0,-1.564,1.8860147,-4.316534519,"06-457","57","57","1549","1827"
"1247","2007-019","AScalia",-0.180387099,0,2.755,1.458698273,-1.267301321,"06-457","57","57","1549","1827"
"1248","2007-019","SAAlito",-0.628800524,0,1.701,1.805453062,3.254728556,"06-457","57","57","1549","1827"
"1249","2007-019","SGBreyer",-0.241950546,0,-1.354,3.394607782,-2.444852829,"06-457","57","57","1549","1827"
"1250","2007-019","JPStevens",-0.800880171,0,-2.349,3.892407894,-1.744872808,"06-457","57","57","1549","1827"
"1251","2007-020","SGBreyer",0.282115597,1,-1.354,-1.957833767,-1.059187531,"06-1221","69","65","2291","2154"
"1252","2007-020","JGRoberts",-1.311403379,1,1.616,-0.175069809,-0.367646933,"06-1221","69","65","2291","2154"
"1253","2007-020","AMKennedy",0.518535846,1,0.342,-0.526394844,-1.804782629,"06-1221","69","65","2291","2154"
"1254","2007-020","RBGinsburg",-2.443621657,1,-1.564,3.661327124,-2.931241035,"06-1221","69","65","2291","2154"
"1255","2007-020","AScalia",-0.35466998,1,2.755,-4.050204754,-0.344561577,"06-1221","69","65","2291","2154"
"1256","2007-020","SAAlito",-0.846878204,1,1.701,1.225490093,-1.593137264,"06-1221","69","65","2291","2154"
"1257","2007-020","DHSouter",0.303217311,1,-1.487,-1.595077753,1.628831029,"06-1221","69","65","2291","2154"
"1258","2007-021","JGRoberts",-1.051608417,0,1.616,2.730009317,-1.810568333,"06-1322",NA,NA,NA,NA
"1259","2007-021","RBGinsburg",-1.010250118,0,-1.564,-1.383822441,2.101359606,"06-1322",NA,NA,NA,NA
"1260","2007-021","AScalia",-0.311283022,0,2.755,1.932198048,0.152341127,"06-1322",NA,NA,NA,NA
"1261","2007-021","DHSouter",0.178582288,0,-1.487,0.844444752,-2.566666603,"06-1322",NA,NA,NA,NA
"1262","2007-021","SGBreyer",0.185792736,0,-1.354,4.965034962,-0.20979023,"06-1322",NA,NA,NA,NA
"1263","2007-021","SAAlito",-0.296819646,0,1.701,3.983926296,-2.215843678,"06-1322",NA,NA,NA,NA
"1264","2007-022","JGRoberts",-0.769751134,1,1.616,-3.453629255,-1.300519228,"06-1509","73","52","2968","2617"
"1265","2007-022","RBGinsburg",-0.077799554,1,-1.564,2.510199547,2.030583382,"06-1509","73","52","2968","2617"
"1266","2007-022","AMKennedy",-0.601787125,1,0.342,-0.125570774,-5.593606949,"06-1509","73","52","2968","2617"
"1267","2007-022","SGBreyer",-0.677277837,1,-1.354,-2.474831104,-0.369567871,"06-1509","73","52","2968","2617"
"1268","2007-022","DHSouter",-1.057782764,1,-1.487,0.789737463,0.798534155,"06-1509","73","52","2968","2617"
"1269","2007-022","AScalia",-0.047961476,1,2.755,-1.887176991,2.883010149,"06-1509","73","52","2968","2617"
"1270","2007-025","JPStevens",-0.696029575,1,-2.349,-2.546196699,-0.064460754,"06-10119","84","73","2571","2853"
"1271","2007-025","AScalia",0.217374139,0,2.755,-2.846300125,-1.897533417,"06-10119","84","73","2571","2853"
"1272","2007-025","RBGinsburg",-1.130371394,1,-1.564,-2.469135761,0.078047395,"06-10119","84","73","2571","2853"
"1273","2007-025","SAAlito",0.28984333,1,1.701,-3.551594734,0.946661472,"06-10119","84","73","2571","2853"
"1274","2007-025","JGRoberts",-0.195033621,1,1.616,3.969824553,0.248421192,"06-10119","84","73","2571","2853"
"1275","2007-026","JGRoberts",0.125822414,0,1.616,-0.138157129,-1.930985808,"06-984","115","113","3684","4375"
"1276","2007-026","DHSouter",-0.720232903,0,-1.487,0.603233814,0.48507452,"06-984","115","113","3684","4375"
"1277","2007-026","AMKennedy",0.465010874,0,0.342,1.860760212,1.99238658,"06-984","115","113","3684","4375"
"1278","2007-026","AScalia",0.630812408,0,2.755,0.071510315,-0.45766592,"06-984","115","113","3684","4375"
"1279","2007-026","JPStevens",-0.772304647,0,-2.349,1.953868628,-3.175816774,"06-984","115","113","3684","4375"
"1280","2007-026","RBGinsburg",-0.490515806,0,-1.564,-0.405743122,-0.402536392,"06-984","115","113","3684","4375"
"1281","2007-026","SGBreyer",0.084519186,0,-1.354,0.611909389,-0.450221062,"06-984","115","113","3684","4375"
"1282","2007-027","JGRoberts",0.386418069,0,1.616,1.488913774,0.890111685,"06-989","77","100","2823","2997"
"1283","2007-027","DHSouter",0.146953204,0,-1.487,0.521388769,-0.692054987,"06-989","77","100","2823","2997"
"1284","2007-027","RBGinsburg",0.2964783,0,-1.564,-1.155815125,4.15000248,"06-989","77","100","2823","2997"
"1285","2007-027","AMKennedy",0.821887947,0,0.342,-0.062018633,1.42316246,"06-989","77","100","2823","2997"
"1286","2007-027","SGBreyer",0.669799978,0,-1.354,-0.535069227,-1.280392408,"06-989","77","100","2823","2997"
"1287","2007-027","AScalia",-0.024360257,0,2.755,0.155210495,-1.061530113,"06-989","77","100","2823","2997"
"1288","2007-027","JPStevens",0.092388439,0,-2.349,-3.296703339,1.802197695,"06-989","77","100","2823","2997"
"1289","2007-029","RBGinsburg",0.203459223,1,-1.564,-2.854206562,-0.258275509,"07-308","47","35","1936","1200"
"1290","2007-029","AMKennedy",-1.394861522,1,0.342,-5.279693604,-4.214559555,"07-308","47","35","1936","1200"
"1291","2007-029","AScalia",0.396481581,1,2.755,-0.391094685,1.86020875,"07-308","47","35","1936","1200"
"1292","2007-029","JGRoberts",-1.448953095,1,1.616,4.983438492,0.451671124,"07-308","47","35","1936","1200"
"1293","2007-029","SGBreyer",-0.325684407,1,-1.354,-2.917076111,1.297471285,"07-308","47","35","1936","1200"
"1294","2007-030","DHSouter",0.696156668,0,-1.487,5.403136253,2.602753878,"06-1413","61","64","2045","2538"
"1295","2007-030","JPStevens",0.978820135,0,-2.349,-1.644541264,1.580146551,"06-1413","61","64","2045","2538"
"1296","2007-030","SAAlito",-2.246072818,0,1.701,-3.846153736,3.632478476,"06-1413","61","64","2045","2538"
"1297","2007-030","AScalia",0.505578644,0,2.755,1.557890415,-0.790746927,"06-1413","61","64","2045","2538"
"1298","2007-030","AMKennedy",0.372272079,0,0.342,0.652574539,0.204179764,"06-1413","61","64","2045","2538"
"1299","2007-030","JGRoberts",0.948681997,0,1.616,-0.508366585,0.272883415,"06-1413","61","64","2045","2538"
"1300","2007-030","SGBreyer",-0.895349662,0,-1.354,-1.38025713,-1.686283588,"06-1413","61","64","2045","2538"
"1301","2007-030","RBGinsburg",0.809195609,0,-1.564,1.769055605,2.44601059,"06-1413","61","64","2045","2538"
"1302","2007-032","AMKennedy",0.3786655,0,0.342,2.426222801,-1.02990675,"06-11429","9","56","233","1491"
"1303","2007-032","RBGinsburg",0.011389619,0,-1.564,0.511609554,0.924832821,"06-11429","9","56","233","1491"
"1304","2007-032","JGRoberts",0.138943738,0,1.616,-0.087082863,1.87227869,"06-11429","9","56","233","1491"
"1305","2007-033","AMKennedy",0.535604127,1,0.342,-1.05309248,0.660920143,"06-11543",NA,NA,NA,NA
"1306","2007-033","SAAlito",0.656627902,0,1.701,-2.294155121,-1.539912105,"06-11543",NA,NA,NA,NA
"1307","2007-033","JPStevens",0.614894533,1,-2.349,0.190476179,-1.142857075,"06-11543",NA,NA,NA,NA
"1308","2007-033","JGRoberts",1.108761022,1,1.616,-3.608901024,2.121526718,"06-11543",NA,NA,NA,NA
"1309","2007-033","AScalia",0.637000736,1,2.755,0.742330551,-3.289473772,"06-11543",NA,NA,NA,NA
"1310","2007-034","AMKennedy",-0.039141402,1,0.342,-5.882352829,0.071105361,"06-1082","51","69","2532","2274"
"1311","2007-034","AScalia",-0.008323477,1,2.755,-0.093317032,2.122791529,"06-1082","51","69","2532","2274"
