,caseId,justiceName,petac,respac,sgpetac,sgrespac,justiceMQ,petNumStat,respNumStat,lowerConservative,lowerConXjusticeMQ,unpleasantDiff_totalWords,pleasantDiff_totalWords,questionDifference,petVote
2682,2006-065,RBGinsburg,10,9,0,0,-1.577,4,6,0,0,-0.542873383,0.811595798,-5,1
2683,2006-065,SGBreyer,10,9,0,0,-1.478,4,6,0,0,-0.937923431,0.769856453,-23,1
2684,2006-065,AMKennedy,10,9,0,0,0.435,4,6,0,0,-2.149740458,-0.160612583,7,1
2685,2007-011,AMKennedy,14,18,0,1,0.342,3,5,1,0.342000008,-1.090005875,3.711380959,-8,0
2686,2007-011,JGRoberts,14,18,0,1,1.616,3,5,1,1.616000056,-3.755064726,1.672088146,5,0
2687,2007-011,RBGinsburg,14,18,0,1,-1.564,3,5,1,-1.56400001,-1.215034962,-0.384615421,-29,1
2688,2007-011,SAAlito,14,18,0,1,1.701,3,5,1,1.700999975,5.235601902,2.617800951,6,0
2689,2007-011,DHSouter,14,18,0,1,-1.487,3,5,1,-1.486999989,1.303329468,1.260054827,-22,1
2690,2007-011,AScalia,14,18,0,1,2.755,3,5,1,2.755000114,4.029304028,0.56410265,17,0
2691,2007-011,CThomas,14,18,0,1,4.372,3,5,1,4.372000217,0,0,0,0
2692,2007-011,JPStevens,14,18,0,1,-2.349,3,5,1,-2.348999977,-4.838709831,-3.225806475,-9,1
2693,2006-021,JPStevens,1,0,1,0,-2.437,3,6,1,-2.437000036,1.912145138,-3.488372087,0,1
2694,2006-021,AMKennedy,1,0,1,0,0.435,3,6,1,0.435000002,3.703703642,1.388888836,3,1
2695,2006-021,SGBreyer,1,0,1,0,-1.478,3,6,1,-1.478000045,0,0,0,1
2696,2006-021,JGRoberts,1,0,1,0,1.607,3,6,1,1.606999993,5.8139534,3.488372087,5,1
2697,2006-021,AScalia,1,0,1,0,2.797,3,6,1,2.796999931,2.369254351,-3.242712021,-5,1
2698,2006-021,CThomas,1,0,1,0,4.396,3,6,1,4.395999908,0,0,0,1
2699,2006-021,SAAlito,1,0,1,0,1.608,3,6,1,1.60800004,0,0,0,1
2700,2006-021,DHSouter,1,0,1,0,-1.465,3,6,1,-1.465000033,0,0,0,1
2701,2006-021,RBGinsburg,1,0,1,0,-1.577,3,6,1,-1.577000022,3.141133547,0.967220306,0,1
2702,2006-066,SGBreyer,13,12,1,0,-1.478,7,3,0,0,-3.13011384,2.627477407,0,1
2703,2006-066,AMKennedy,13,12,1,0,0.435,7,3,0,0,-0.324675083,-2.056277037,4,1
2704,2006-066,JPStevens,13,12,1,0,-2.437,7,3,0,0,0.359052181,-3.195563793,-3,0
2705,2006-066,DHSouter,13,12,1,0,-1.465,7,3,0,0,1.037986517,-0.360615015,0,1
2706,2006-066,SAAlito,13,12,1,0,1.608,7,3,0,0,0.345195293,0.351471782,1,1
2707,2006-066,CThomas,13,12,1,0,4.396,7,3,0,0,0,0,0,1
2708,2006-066,RBGinsburg,13,12,1,0,-1.577,7,3,0,0,-8.27430439,-2.566471577,16,1
2709,2006-066,JGRoberts,13,12,1,0,1.607,7,3,0,0,-1.87436676,-0.692333698,-10,1
2710,2006-066,AScalia,13,12,1,0,2.797,7,3,0,0,-1.916116714,-1.591441631,-1,1
2711,2005-059,AScalia,1,1,0,0,2.72,6,6,0,0,2.028921127,2.632854939,-19,1
2712,2005-059,RBGinsburg,1,1,0,0,-1.467,6,6,0,0,-0.016754627,-0.293205976,-5,1
2713,2005-059,AMKennedy,1,1,0,0,0.441,6,6,0,0,1.49253726,2.98507452,1,1
2714,2006-074,AMKennedy,7,5,1,0,0.435,7,6,0,0,0.480683565,1.210610628,0,1
2715,2006-074,AScalia,7,5,1,0,2.797,7,6,0,0,-5.386884212,-1.894450903,-11,1
2716,2006-074,DHSouter,7,5,1,0,-1.465,7,6,0,0,3.305785179,2.066115618,6,0
2717,2006-074,SAAlito,7,5,1,0,1.608,7,6,0,0,-3.409090996,-3.409090996,-2,1
2718,2005-059,DHSouter,1,1,0,0,-1.587,6,6,0,0,0.14695549,0.225916862,3,1
2719,2005-059,CThomas,1,1,0,0,4.341,6,6,0,0,0,0,0,1
2720,2006-074,CThomas,7,5,1,0,4.396,7,6,0,0,0,0,0,1
2721,2005-059,JGRoberts,1,1,0,0,1.568,6,6,0,0,0.385108948,-0.943517208,-3,1
2722,2006-074,JPStevens,7,5,1,0,-2.437,7,6,0,0,-2.681912661,2.515592575,7,0
2723,2005-059,SGBreyer,1,1,0,0,-1.4,6,6,0,0,0.291566849,3.027811289,-7,1
2724,2005-059,SAAlito,1,1,0,0,1.584,6,6,0,0,-6.15590477,4.483104706,-1,1
2725,2006-074,RBGinsburg,7,5,1,0,-1.577,7,6,0,0,0.023501873,-1.175087929,3,0
2726,2006-074,SGBreyer,7,5,1,0,-1.478,7,6,0,0,1.053522825,-2.49661231,12,0
2727,2005-059,JPStevens,1,1,0,0,-2.418,6,6,0,0,0.050904989,0.424208164,-3,1
2728,2006-074,JGRoberts,7,5,1,0,1.607,7,6,0,0,-1.051967144,2.411108732,-8,1
2729,2008-076,JGRoberts,6,4,0,1,1.699,8,3,0,0,0.027750015,1.723276615,-16,0
2730,2006-068,JPStevens,3,12,1,0,-2.437,3,3,0,0,2.285714388,3.428571463,8,0
2731,2008-081,SAAlito,7,8,0,1,1.898,9,3,0,0,-2.757352829,-3.860294104,-8,1
2732,2008-081,SGBreyer,7,8,0,1,-1.11,9,3,0,0,2.676056385,2.394366264,9,0
2733,2006-068,AScalia,3,12,1,0,2.797,3,3,0,0,3.868460655,-2.799258232,-23,1
2734,2006-068,AMKennedy,3,12,1,0,0.435,3,3,0,0,1.99213624,0.514416695,0,1
2735,2008-081,JGRoberts,7,8,0,1,1.699,9,3,0,0,-1.915244699,8.216153145,-12,1
2736,2008-079,RBGinsburg,1,5,1,0,-1.65,8,3,0,0,-0.243976116,0.200235128,13,1
2737,2008-079,DHSouter,1,5,1,0,-1.506,8,3,0,0,-0.146382332,-0.809332132,1,1
2738,2008-081,AMKennedy,7,8,0,1,0.588,9,3,0,0,-0.291443825,-2.895721912,1,1
2739,2008-076,DHSouter,6,4,0,1,-1.506,8,3,0,0,-0.596150637,1.345597267,6,1
2740,2008-076,AScalia,6,4,0,1,2.736,8,3,0,0,1.471861601,-1.038960695,-3,1
2741,2008-079,AMKennedy,1,5,1,0,0.588,8,3,0,0,-1.469449282,0.856132269,-10,1
2742,2008-076,SGBreyer,6,4,0,1,-1.11,8,3,0,0,6.504468918,-3.277060509,-12,0
2743,2008-076,JPStevens,6,4,0,1,-2.545,8,3,0,0,3.870967627,3.225806475,5,0
2744,2006-068,DHSouter,3,12,1,0,-1.465,3,3,0,0,2.956069708,-4.351280689,9,0
2745,2008-081,RBGinsburg,7,8,0,1,-1.65,9,3,0,0,0.958004236,-1.744698644,7,0
2746,2008-079,JPStevens,1,5,1,0,-2.545,8,3,0,0,0,6.666666508,1,1
2747,2008-076,RBGinsburg,6,4,0,1,-1.65,8,3,0,0,0.291296721,0.326349258,6,0
2748,2008-076,CThomas,6,4,0,1,4.274,8,3,0,0,0,0,0,1
2749,2006-068,RBGinsburg,3,12,1,0,-1.577,3,3,0,0,2.507033825,2.588446856,-2,0
2750,2008-081,AScalia,7,8,0,1,2.736,9,3,0,0,1.5047369,-1.246375322,-14,1
2751,2008-079,CThomas,1,5,1,0,4.274,8,3,0,0,0,0,0,0
2752,2008-079,JGRoberts,1,5,1,0,1.699,8,3,0,0,2.909253359,-0.431038857,12,1
2753,2008-079,SAAlito,1,5,1,0,1.898,8,3,0,0,-0.515092373,0.930490017,7,1
2754,2008-081,DHSouter,7,8,0,1,-1.506,9,3,0,0,4.922279835,2.461139917,17,0
2755,2008-076,AMKennedy,6,4,0,1,0.588,8,3,0,0,-0.221740484,-0.969088078,2,0
2756,2006-068,SGBreyer,3,12,1,0,-1.478,3,3,0,0,2.187653542,0.473227501,-14,0
2757,2006-068,SAAlito,3,12,1,0,1.608,3,3,0,0,5.982905865,1.709401727,4,1
2758,2008-076,SAAlito,6,4,0,1,1.898,8,3,0,0,0,7.575757504,2,0
2759,2006-068,JGRoberts,3,12,1,0,1.607,3,3,0,0,0.959274769,0.612159729,-12,1
2760,2008-081,JPStevens,7,8,0,1,-2.545,9,3,0,0,0,0,1,0
2761,2008-079,SGBreyer,1,5,1,0,-1.11,8,3,0,0,0.416107655,-1.79546082,-10,1
2762,2006-068,CThomas,3,12,1,0,4.396,3,3,0,0,0,0,0,1
2763,2008-079,AScalia,1,5,1,0,2.736,8,3,0,0,0.495176315,2.834934711,24,1
2764,2008-081,CThomas,7,8,0,1,4.274,9,3,0,0,0,0,0,1
2765,2006-071,DHSouter,6,5,0,0,-1.465,3,3,0,0,-3.632478476,-2.350427151,3,0
2766,2004-018,SGBreyer,1,10,0,0,-1.182,10,3,1,-1.182000041,-0.327532291,0.122061729,-10,1
2767,2006-071,CThomas,6,5,0,0,4.396,3,3,0,0,0,0,0,1
2768,2004-018,RBGinsburg,1,10,0,0,-1.697,10,3,1,-1.697000027,-3.114186764,-2.525951385,6,1
2769,2005-019,RBGinsburg,4,0,0,0,-1.467,7,3,0,0,-2.951389074,-2.256944418,3,1
2770,2005-019,DHSouter,4,0,0,0,-1.587,7,3,0,0,-6.703910828,-2.234636784,-1,1
2771,2004-018,SDOConnor,1,10,0,0,0.084,10,3,1,0.083999999,5.283019066,-4.394400597,16,1
2772,2004-018,CThomas,1,10,0,0,4.225,10,3,1,4.224999905,0,0,0,1
2773,2006-071,SAAlito,6,5,0,0,1.608,3,3,0,0,-0.89588356,3.446327925,-5,1
2774,2004-018,DHSouter,1,10,0,0,-1.698,10,3,1,-1.697999954,-3.238095284,-2.095238209,5,1
2775,2004-018,JPStevens,1,10,0,0,-2.522,10,3,1,-2.522000074,-2.575107336,-6.008583546,-12,1
2776,2006-071,RBGinsburg,6,5,0,0,-1.577,3,3,0,0,1.22772038,0.378079891,10,0
2777,2005-019,AMKennedy,4,0,0,0,0.441,7,3,0,0,3.333333254,13.33333302,1,1
2778,2006-071,JPStevens,6,5,0,0,-2.437,3,3,0,0,2.777777672,5.555555344,2,0
2779,2006-071,AMKennedy,6,5,0,0,0.435,3,3,0,0,-1.49253726,0.890894413,2,1
2780,2004-018,AScalia,1,10,0,0,2.725,10,3,1,2.724999905,-1.811864376,-1.768841028,-1,1
2781,2006-071,JGRoberts,6,5,0,0,1.607,3,3,0,0,2.62797451,-2.708440304,-21,1
2782,2005-019,JGRoberts,4,0,0,0,1.568,7,3,0,0,-0.368139029,-1.16657114,20,1
2783,2005-019,SDOConnor,4,0,0,0,-0.027,7,3,0,0,6.666666508,0,5,1
2784,2005-019,AScalia,4,0,0,0,2.72,7,3,0,0,-3.190170765,-0.947137237,10,1
2785,2006-071,SGBreyer,6,5,0,0,-1.478,3,3,0,0,-2.035123825,0.360094309,10,0
2786,2004-018,AMKennedy,1,10,0,0,0.534,10,3,1,0.533999979,-1.409797192,1.58900857,-5,1
2787,2005-019,JPStevens,4,0,0,0,-2.418,7,3,0,0,-0.711535931,-0.67035687,-1,1
2788,2005-019,SGBreyer,4,0,0,0,-1.4,7,3,0,0,-1.190476179,-2.380952358,-3,1
2789,2006-071,AScalia,6,5,0,0,2.797,3,3,0,0,0.696491241,-0.519780159,-11,1
2790,2007-027,AMKennedy,4,2,0,0,0.342,3,3,1,0.342000008,-0.062018633,1.42316246,-8,1
2791,2005-010,AScalia,2,0,0,0,2.72,3,3,1,2.720000029,-5.590062141,-10.55900574,-14,1
2792,2005-010,JPStevens,2,0,0,0,-2.418,3,3,1,-2.417999983,-1.692183614,-0.376040936,-12,1
2793,2005-010,RBGinsburg,2,0,0,0,-1.467,3,3,1,-1.467000008,0.583064556,-0.006326199,-7,1
2794,2005-010,SGBreyer,2,0,0,0,-1.4,3,3,1,-1.399999976,1.150949001,-3.793994427,-24,1
2795,2007-027,AScalia,4,2,0,0,2.755,3,3,1,2.755000114,0.155210495,-1.061530113,1,0
2796,2005-010,CThomas,2,0,0,0,4.341,3,3,1,4.34100008,0,0,0,1
2797,2007-027,SAAlito,4,2,0,0,1.701,3,3,1,1.700999975,1.612903237,8.064516068,2,0
2798,2005-010,DHSouter,2,0,0,0,-1.587,3,3,1,-1.587000012,-1.85518837,0.884217262,-10,1
2799,2007-027,CThomas,4,2,0,0,4.372,3,3,1,4.372000217,0,0,0,0
2800,2007-027,DHSouter,4,2,0,0,-1.487,3,3,1,-1.486999989,0.521388769,-0.692054987,23,0
2801,2005-010,SDOConnor,2,0,0,0,-0.027,3,3,1,-0.027000001,-0.680272102,-4.761904716,-7,1
2802,2007-027,RBGinsburg,4,2,0,0,-1.564,3,3,1,-1.56400001,-1.155815125,4.15000248,-8,0
2803,2005-010,AMKennedy,2,0,0,0,0.441,3,3,1,0.441000015,0,0,0,1
2804,2007-027,JGRoberts,4,2,0,0,1.616,3,3,1,1.616000056,1.488913774,0.890111685,19,0
2805,2007-027,SGBreyer,4,2,0,0,-1.354,3,3,1,-1.353999972,-0.535069227,-1.280392408,-7,1
2806,2005-010,JGRoberts,2,0,0,0,1.568,3,3,1,1.567999959,-3.885082722,-3.752725124,4,1
2807,2007-027,JPStevens,4,2,0,0,-2.349,3,3,1,-2.348999977,-3.296703339,1.802197695,-1,1
2808,2006-015,JGRoberts,8,3,1,0,1.607,6,6,0,0,1.007326126,-2.406389713,3,1
2809,2006-015,RBGinsburg,8,3,1,0,-1.577,6,6,0,0,-1.591870308,-5.46875,-4,1
2810,2006-015,AMKennedy,8,3,1,0,0.435,6,6,0,0,4.081632614,4.591836929,5,1
2811,2006-015,SGBreyer,8,3,1,0,-1.478,6,6,0,0,-5.161943436,-3.340080976,-16,1
2812,2006-015,JPStevens,8,3,1,0,-2.437,6,6,0,0,5.249680042,2.176696539,30,1
2813,2006-015,CThomas,8,3,1,0,4.396,6,6,0,0,0,0,0,1
2814,2006-015,SAAlito,8,3,1,0,1.608,6,6,0,0,3.229813814,-0.869565248,-5,1
2815,2006-015,DHSouter,8,3,1,0,-1.465,6,6,0,0,2.969731569,-0.236055374,-7,1
2816,2006-015,AScalia,8,3,1,0,2.797,6,6,0,0,-3.872952461,0.009048939,1,1
2817,2007-019,AScalia,3,2,0,0,2.755,9,6,0,0,1.458698273,-1.267301321,-1,0
2818,2007-019,CThomas,3,2,0,0,4.372,9,6,0,0,0,0,0,0
2819,2007-019,SAAlito,3,2,0,0,1.701,9,6,0,0,1.805453062,3.254728556,-4,0
2820,2007-019,JGRoberts,3,2,0,0,1.616,9,6,0,0,-2.140254974,-5.312689781,-2,0
2821,2007-019,RBGinsburg,3,2,0,0,-1.564,9,6,0,0,1.8860147,-4.316534519,6,0
2822,2007-019,SGBreyer,3,2,0,0,-1.354,9,6,0,0,3.394607782,-2.444852829,5,0
2823,2007-019,AMKennedy,3,2,0,0,0.342,9,6,0,0,-5.382436275,-3.966005564,-7,0
2824,2007-019,JPStevens,3,2,0,0,-2.349,9,6,0,0,3.892407894,-1.744872808,-9,0
2825,2007-019,DHSouter,3,2,0,0,-1.487,9,6,0,0,3.693181753,2.272727251,11,0
2826,2008-049,AMKennedy,6,9,0,0,0.588,10,6,0,0,-1.121986151,5.371210575,-2,1
2827,2008-049,JGRoberts,6,9,0,0,1.699,10,6,0,0,-0.152018547,-1.824222445,-17,1
2828,2008-049,CThomas,6,9,0,0,4.274,10,6,0,0,0,0,0,1
2829,2008-049,DHSouter,6,9,0,0,-1.506,10,6,0,0,-2.863961697,-4.05727911,-8,0
2830,2008-049,AScalia,6,9,0,0,2.736,10,6,0,0,-0.914042473,-0.665983677,-13,1
2831,2008-049,SAAlito,6,9,0,0,1.898,10,6,0,0,0,0,0,1
2832,2008-049,SGBreyer,6,9,0,0,-1.11,10,6,0,0,0.733950853,-1.246085644,10,0
2833,2008-049,RBGinsburg,6,9,0,0,-1.65,10,6,0,0,1.014456868,-4.312216759,6,0
2834,2008-049,JPStevens,6,9,0,0,-2.545,10,6,0,0,-0.975874186,1.995120525,2,0
2835,2008-041,JGRoberts,2,6,0,1,1.699,6,4,0,0,-3.134796143,2.331504583,-14,1
2836,2008-041,RBGinsburg,2,6,0,1,-1.65,6,4,0,0,-4.672187805,-1.949620247,8,0
2837,2008-041,SGBreyer,2,6,0,1,-1.11,6,4,0,0,-1.894475222,-2.565256596,-12,0
2838,2008-041,JPStevens,2,6,0,1,-2.545,6,4,0,0,8,0,2,0
2839,2008-041,AScalia,2,6,0,1,2.736,6,4,0,0,-2.660491705,-1.541046381,7,1
2840,2008-041,SAAlito,2,6,0,1,1.898,6,4,0,0,-6.32911396,-0.351617813,-6,1
2841,2008-041,CThomas,2,6,0,1,4.274,6,4,0,0,0,0,0,1
2842,2008-041,DHSouter,2,6,0,1,-1.506,6,4,0,0,0.328571558,-0.326510429,1,0
2843,2008-041,AMKennedy,2,6,0,1,0.588,6,4,0,0,0.307812691,2.120486736,6,1
2844,2006-054,SAAlito,2,0,1,0,1.608,3,4,0,0,0.73691988,-1.915990829,1,1
2845,2008-022,SGBreyer,4,0,0,0,-1.11,9,4,0,0,-0.504811764,-0.789850235,-5,0
2846,2006-054,JPStevens,2,0,1,0,-2.437,3,4,0,0,-4.444444656,-1.111111164,-5,1
2847,2006-054,JGRoberts,2,0,1,0,1.607,3,4,0,0,2.772072315,-1.057553768,-9,1
2848,2008-022,AMKennedy,4,0,0,0,0.588,9,4,0,0,0.377904415,0.180845499,-1,1
2849,2008-022,JPStevens,4,0,0,0,-2.545,9,4,0,0,-1.365211487,-0.464310646,8,0
2850,2008-022,RBGinsburg,4,0,0,0,-1.65,9,4,0,0,4.904060364,-1.06648016,0,1
2851,2008-022,JGRoberts,4,0,0,0,1.699,9,4,0,0,1.496609211,0.43276763,8,1
2852,2008-022,AScalia,4,0,0,0,2.736,9,4,0,0,-0.123715878,1.894660711,8,1
2853,2006-054,DHSouter,2,0,1,0,-1.465,3,4,0,0,2.031898975,-2.084693909,21,1
2854,2006-054,RBGinsburg,2,0,1,0,-1.577,3,4,0,0,0.303030252,1.645021558,0,1
2855,2006-054,AScalia,2,0,1,0,2.797,3,4,0,0,1.820598125,0.420819402,-5,1
2856,2008-022,SAAlito,4,0,0,0,1.898,9,4,0,0,-2.702702761,-0.643500805,-1,1
2857,2006-054,SGBreyer,2,0,1,0,-1.478,3,4,0,0,2.330921412,-1.604677677,-5,1
2858,2006-054,AMKennedy,2,0,1,0,0.435,3,4,0,0,-0.135265827,0.830917597,8,1
2859,2006-054,CThomas,2,0,1,0,4.396,3,4,0,0,0,0,0,1
2860,2008-022,CThomas,4,0,0,0,4.274,9,4,0,0,0,0,0,1
2861,2008-022,DHSouter,4,0,0,0,-1.506,9,4,0,0,-1.221975803,-3.46390748,1,0
2862,2008-046,SAAlito,3,0,0,0,1.898,10,3,0,0,1.008565903,-0.497375011,-2,1
2863,2008-046,AMKennedy,3,0,0,0,0.588,10,3,0,0,-0.375429869,-1.159743547,-4,1
2864,2008-046,SGBreyer,3,0,0,0,-1.11,10,3,0,0,0.603627682,1.603672743,-7,1
2865,2008-046,RBGinsburg,3,0,0,0,-1.65,10,3,0,0,-5.108156204,-0.438895702,-4,0
2866,2008-046,JGRoberts,3,0,0,0,1.699,10,3,0,0,0.809636593,0.997235537,-2,1
2867,2008-046,CThomas,3,0,0,0,4.274,10,3,0,0,0,0,0,1
2868,2008-046,DHSouter,3,0,0,0,-1.506,10,3,0,0,6.72153616,3.292181015,14,0
2869,2008-046,AScalia,3,0,0,0,2.736,10,3,0,0,-2.57997942,0,-1,1
2870,2008-046,JPStevens,3,0,0,0,-2.545,10,3,0,0,6.508875847,1.183431983,9,0
2871,2007-041,SGBreyer,4,3,0,1,-1.354,3,3,0,0,0.709190845,-0.955641747,11,1
2872,2004-048,RBGinsburg,1,2,0,0,-1.697,9,3,0,0,3.866655588,-3.58180356,-1,0
2873,2004-048,JPStevens,1,2,0,0,-2.522,9,3,0,0,3.065134048,6.896551609,12,0
2874,2004-048,SDOConnor,1,2,0,0,0.084,9,3,0,0,3,3,3,1
2875,2007-041,AScalia,4,3,0,1,2.755,3,3,0,0,-4.341549397,0.847417831,-14,1
2876,2004-048,SGBreyer,1,2,0,0,-1.182,9,3,0,0,-2.48684454,4.338821411,-9,1
2877,2007-041,JGRoberts,4,3,0,1,1.616,3,3,0,0,0.182720661,0.283363581,-12,1
2878,2004-048,DHSouter,1,2,0,0,-1.698,9,3,0,0,1.572001457,-2.031310797,4,0
2879,2007-041,JPStevens,4,3,0,1,-2.349,3,3,0,0,-1.620370388,0.231481433,4,0
2880,2004-048,CThomas,1,2,0,0,4.225,9,3,0,0,0,0,0,1
2881,2007-041,DHSouter,4,3,0,1,-1.487,3,3,0,0,-0.86882925,0.162244081,5,0
2882,2007-041,CThomas,4,3,0,1,4.372,3,3,0,0,0,0,0,1
2883,2007-041,AMKennedy,4,3,0,1,0.342,3,3,0,0,0.903614283,0.60240972,5,1
2884,2007-041,RBGinsburg,4,3,0,1,-1.564,3,3,0,0,-1.123416424,1.570756555,-5,1
2885,2007-041,SAAlito,4,3,0,1,1.701,3,3,0,0,1.031895161,-1.344590425,-1,1
2886,2004-048,AScalia,1,2,0,0,2.725,9,3,0,0,-2.951033592,0.761263371,-8,1
2887,2004-048,AMKennedy,1,2,0,0,0.534,9,3,0,0,3.787878752,9.090909004,4,1
2888,2004-076,DHSouter,3,9,1,0,-1.698,8,3,0,0,-1.527394533,2.759164572,-15,1
2889,2004-076,RBGinsburg,3,9,1,0,-1.697,8,3,0,0,-0.16021347,-0.401854753,3,0
2890,2004-076,JPStevens,3,9,1,0,-2.522,8,3,0,0,2.656100273,0.37143755,13,0
2891,2004-076,CThomas,3,9,1,0,4.225,8,3,0,0,0,0,0,1
2892,2004-076,AMKennedy,3,9,1,0,0.534,8,3,0,0,-1.755618095,1.994381905,1,1
2893,2004-076,SGBreyer,3,9,1,0,-1.182,8,3,0,0,-1.385644913,1.3435359,-2,1
2894,2004-076,SDOConnor,3,9,1,0,0.084,8,3,0,0,1.859838009,0.431266785,4,1
2895,2004-076,AScalia,3,9,1,0,2.725,8,3,0,0,0.620677471,1.057042599,2,1
2896,2004-076,WHRehnquist,3,9,1,0,1.49,8,3,0,0,-1.572565436,5.797650337,-3,1
2897,2007-051,CThomas,3,0,0,0,4.372,3,10,1,4.372000217,0,0,0,0
2898,2007-051,JPStevens,3,0,0,0,-2.349,3,10,1,-2.348999977,1.24640274,3.074079037,-14,0
2899,2007-051,RBGinsburg,3,0,0,0,-1.564,3,10,1,-1.56400001,1.197659016,-0.852783322,0,0
2900,2007-051,DHSouter,3,0,0,0,-1.487,3,10,1,-1.486999989,3.790950298,0.55180192,5,0
2901,2007-051,SGBreyer,3,0,0,0,-1.354,3,10,1,-1.353999972,-0.454647064,-2.945750237,8,0
2902,2007-051,SAAlito,3,0,0,0,1.701,3,10,1,1.700999975,-2.168367386,0.283446789,0,0
2903,2007-051,AMKennedy,3,0,0,0,0.342,3,10,1,0.342000008,0.956275463,-1.207926989,-9,0
2904,2007-051,AScalia,3,0,0,0,2.755,3,10,1,2.755000114,-0.505050659,1.479076385,-3,0
2905,2007-051,JGRoberts,3,0,0,0,1.616,3,10,1,1.616000056,-1.805774689,2.345468521,-17,0
2906,2005-086,AScalia,37,6,0,0,2.72,2,10,1,2.720000029,-0.197122574,0.584299326,10,0
2907,2005-086,JPStevens,37,6,0,0,-2.418,2,10,1,-2.417999983,-1.532721043,1.561711073,-15,1
2908,2005-086,SAAlito,37,6,0,0,1.584,2,10,1,1.583999991,6.278027058,0.896860957,9,0
2909,2005-086,RBGinsburg,37,6,0,0,-1.467,2,10,1,-1.467000008,4.691876411,1.353874803,-6,1
2910,2005-086,AMKennedy,37,6,0,0,0.441,2,10,1,0.441000015,0.535827637,-0.281536579,8,1
2911,2005-086,DHSouter,37,6,0,0,-1.587,2,10,1,-1.587000012,2.974831581,1.059042931,-30,1
2912,2005-086,SGBreyer,37,6,0,0,-1.4,2,10,1,-1.399999976,-1.452733517,0.377529383,-10,1
2913,2005-086,CThomas,37,6,0,0,4.341,2,10,1,4.34100008,0,0,0,0
2914,2008-023,SGBreyer,3,5,0,0,-1.11,3,10,0,0,-1.496006131,-0.897901058,-9,1
2915,2006-006,AMKennedy,2,1,0,0,0.435,7,10,0,0,1.030927777,-0.942921638,-3,0
2916,2006-006,SAAlito,2,1,0,0,1.608,7,10,0,0,1.616161346,-3.333333254,-4,0
2917,2006-006,JPStevens,2,1,0,0,-2.437,7,10,0,0,3.125,-2.141203642,5,0
2918,2008-023,CThomas,3,5,0,0,4.274,3,10,0,0,0,0,0,1
2919,2008-023,DHSouter,3,5,0,0,-1.506,3,10,0,0,-4.406779766,-5.423728943,-7,0
2920,2006-006,AScalia,2,1,0,0,2.797,7,10,0,0,-0.278074265,0.545387506,10,0
2921,2008-023,SAAlito,3,5,0,0,1.898,3,10,0,0,7.272727489,1.818181872,1,1
2922,2008-023,AScalia,3,5,0,0,2.736,3,10,0,0,-1.526093483,2.375849962,-9,1
2923,2008-023,JPStevens,3,5,0,0,-2.545,3,10,0,0,-0.807215691,0.971366704,13,0
2924,2008-023,JGRoberts,3,5,0,0,1.699,3,10,0,0,1.283919096,-1.71934247,-14,1
2925,2008-023,AMKennedy,3,5,0,0,0.588,3,10,0,0,2.304001331,1.45140183,4,1
2926,2006-006,DHSouter,2,1,0,0,-1.465,7,10,0,0,-2.887112617,-2.664002657,-5,0
2927,2006-006,RBGinsburg,2,1,0,0,-1.577,7,10,0,0,-0.949778795,3.968253851,6,0
2928,2006-006,CThomas,2,1,0,0,4.396,7,10,0,0,0,0,0,0
2929,2008-023,RBGinsburg,3,5,0,0,-1.65,3,10,0,0,-4.139582634,-1.436879992,1,0
2930,2005-061,CThomas,4,0,0,0,4.341,3,10,1,4.34100008,0,0,0,1
2931,2005-061,DHSouter,4,0,0,0,-1.587,3,10,1,-1.587000012,5.44554472,4.950495243,7,1
2932,2005-061,JPStevens,4,0,0,0,-2.418,3,10,1,-2.417999983,-1.281764984,-0.290632606,2,1
2933,2005-061,RBGinsburg,4,0,0,0,-1.467,3,10,1,-1.467000008,-0.658002138,2.294850349,-7,1
2934,2005-061,AMKennedy,4,0,0,0,0.441,3,10,1,0.441000015,2.418154716,-1.550099134,-3,1
2935,2005-061,AScalia,4,0,0,0,2.72,3,10,1,2.720000029,-0.061382771,0.66505748,11,1
2936,2005-061,SGBreyer,4,0,0,0,-1.4,3,10,1,-1.399999976,-0.389809608,1.331136465,13,1
2937,2005-061,JGRoberts,4,0,0,0,1.568,3,10,1,1.567999959,-3.990148067,-1.564039469,5,1
2938,2006-030,DHSouter,0,2,0,0,-1.465,8,10,0,0,-3.886010408,-2.072538853,-16,1
2939,2006-030,JPStevens,0,2,0,0,-2.437,8,10,0,0,-1.355311394,2.051281929,-1,0
2940,2006-030,RBGinsburg,0,2,0,0,-1.577,8,10,0,0,-0.03734827,1.680672288,6,0
2941,2006-030,AMKennedy,0,2,0,0,0.435,8,10,0,0,4,0,2,0
2942,2006-030,SAAlito,0,2,0,0,1.608,8,10,0,0,0,2.040816307,1,0
2943,2006-030,AScalia,0,2,0,0,2.797,8,10,0,0,1.683829308,-1.182718635,-6,1
2944,2006-030,SGBreyer,0,2,0,0,-1.478,8,10,0,0,1.777323246,1.986169338,6,0
2945,2006-030,CThomas,0,2,0,0,4.396,8,10,0,0,0,0,0,1
2946,2006-030,JGRoberts,0,2,0,0,1.607,8,10,0,0,-0.344611645,-1.207483053,-30,1
2947,2007-061,AMKennedy,4,0,0,0,0.342,9,10,0,0,2.620087385,3.493449688,2,0
2948,2007-061,DHSouter,4,0,0,0,-1.487,9,10,0,0,3.767132044,-0.349553585,-1,1
